filename	used_for_ai	gbif_id	media_id	url	license	folder
Diptera_Syrphidae_Brachyopa_insensilis_1953376236_399311.jpg	1	1953376236	399311	https://observation.org/photos/6454378.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_maculipennis_2634014556_1108161.jpeg	1	2634014556	1108161	https://inaturalist-open-data.s3.amazonaws.com/photos/68063848/original.jpeg?1587574644	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_maculipennis_2634032578_196013.jpeg	1	2634032578	196013	https://inaturalist-open-data.s3.amazonaws.com/photos/68063993/original.jpeg?1587574685	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_maculipennis_2634264578_196555.jpeg	1	2634264578	196555	https://inaturalist-open-data.s3.amazonaws.com/photos/67577080/original.jpeg?1587292744	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_pilosa_1970035208_1028562.jpg	1	1970035208	1028562	https://observation.org/photos/13766938.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_pilosa_2815393174_509481.jpg	1	2815393174	509481	https://www.artsobservasjoner.no/MediaLibrary/2020/6/b93c371d-3aaa-46f8-915a-73d840869fbe_image.jpg	http://creativecommons.org/licenses/by-nc-sa/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_pilosa_2832725926_1121300.jpg	0	2832725926	1121300	https://observation.org/photos/11094012.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_scutellaris_1955738750_97369.jpg	0	1955738750	97369	https://observation.org/photos/4783171.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_scutellaris_1961571873_1016882.jpg	1	1961571873	1016882	https://observation.org/photos/1230532.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_scutellaris_2844408989_534229.jpg	1	2844408989	534229	https://observation.org/photos/20719737.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_testacea_2836370011_1127094.jpg	1	2836370011	1127094	https://observation.org/photos/11185266.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_vittata_1974188396_428662.jpg	1	1974188396	428662	https://observation.org/photos/10736723.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_vittata_2832807988_209317.jpg	1	2832807988	209317	https://observation.org/photos/11056366.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachyopa_vittata_2832807988_209318.jpg	1	2832807988	209318	https://observation.org/photos/11056364.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_chrysites_3070376879_576216.jpeg	1	3070376879	576216	https://inaturalist-open-data.s3.amazonaws.com/photos/117762341/original.jpeg?1616921008	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_chrysites_3070376879_576217.jpeg	1	3070376879	576217	https://inaturalist-open-data.s3.amazonaws.com/photos/117762323/original.jpeg?1616920995	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_chrysites_3113458455_890564.jpg	1	3113458455	890564	https://static.inaturalist.org/photos/118951605/original.jpg?1617554612	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_laphriformis_2833044962_1427046.jpg	1	2833044962	1427046	https://observation.org/photos/13865394.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_laphriformis_3031626678_261806.jpeg	1	3031626678	261806	https://inaturalist-open-data.s3.amazonaws.com/photos/66415078/original.jpeg?1586553138	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_laphriformis_3031835666_1173632.jpeg	1	3031835666	1173632	https://inaturalist-open-data.s3.amazonaws.com/photos/70188001/original.jpeg?1588179303	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_valgus_2574060975_789834.jpg	1	2574060975	789834	https://inaturalist-open-data.s3.amazonaws.com/photos/37599946/original.jpg?1556744772	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_valgus_2596332610_792402.jpg	1	2596332610	792402	https://inaturalist-open-data.s3.amazonaws.com/photos/64851744/original.jpg?1585423501	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Brachypalpus_valgus_2835027831_1125938.jpg	1	2835027831	1125938	https://observation.org/photos/25029829.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Caliprobola_speciosa_2626550507_1407153.jpeg	1	2626550507	1407153	https://inaturalist-open-data.s3.amazonaws.com/photos/72150008/original.jpeg?1589131268	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Caliprobola_speciosa_2843585770_836119.jpg	1	2843585770	836119	https://observation.org/photos/16933237.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Caliprobola_speciosa_2981072875_859857.jpeg	1	2981072875	859857	https://inaturalist-open-data.s3.amazonaws.com/photos/102803328/original.jpeg?1604268267	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_aenea_2802540587_1416446.jpg	1	2802540587	1416446	https://inaturalist-open-data.s3.amazonaws.com/photos/66713557/original.jpg?1586725718	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_aenea_2802540587_1416449.jpg	0	2802540587	1416449	https://inaturalist-open-data.s3.amazonaws.com/photos/66713559/original.jpg?1586725719	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_aenea_2833337156_1122009.jpg	1	2833337156	1122009	https://observation.org/photos/19007313.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_aurata_2856543399_541804.jpg	1	2856543399	541804	https://inaturalist-open-data.s3.amazonaws.com/photos/78767623/original.jpg?1592160663	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_aurata_2856543399_541805.jpg	0	2856543399	541805	https://inaturalist-open-data.s3.amazonaws.com/photos/78768030/original.jpg?1592160754	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_aurata_2868187404_546935.jpeg	1	2868187404	546935	https://inaturalist-open-data.s3.amazonaws.com/photos/75488488/original.jpeg?1590641559	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_fagesii_1955762516_403019.jpg	1	1955762516	403019	https://observation.org/photos/4765397.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_fagesii_3112568461_1192758.jpg	1	3112568461	1192758	https://inaturalist-open-data.s3.amazonaws.com/photos/122578539/original.jpg?1619206398	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_fagesii_3112568461_1192763.jpg	1	3112568461	1192763	https://inaturalist-open-data.s3.amazonaws.com/photos/122578487/original.jpg?1619206382	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_macquartii_2596442981_1095977.jpg	1	2596442981	1095977	https://inaturalist-open-data.s3.amazonaws.com/photos/65132813/original.jpg?1585613368	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_macquartii_2596442981_1095978.jpeg	1	2596442981	1095978	https://inaturalist-open-data.s3.amazonaws.com/photos/65131602/original.jpeg?1585612644	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_macquartii_2596442981_1095981.jpeg	1	2596442981	1095981	https://inaturalist-open-data.s3.amazonaws.com/photos/65131449/original.jpeg?1585612557	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_rufa_1955756673_1008936.jpg	1	1955756673	1008936	https://observation.org/photos/4769883.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_rufa_1966916320_113054.jpg	1	1966916320	113054	https://observation.org/photos/16515723.jpg	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_rufa_2835915125_823028.jpg	1	2835915125	823028	https://observation.org/photos/22434847.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_spinolae_2574204329_486854.jpg	1	2574204329	486854	https://inaturalist-open-data.s3.amazonaws.com/photos/54937705/original.jpg?1572013941	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_spinolae_2843945005_836568.jpg	1	2843945005	836568	https://observation.org/photos/18794790.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Callicera_spinolae_2868180850_849964.jpeg	1	2868180850	849964	https://inaturalist-open-data.s3.amazonaws.com/photos/96595981/original.jpeg?1600777178	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_conopsoides_2236204232_1353657.jpeg	1	2236204232	1353657	https://inaturalist-open-data.s3.amazonaws.com/photos/32525839/original.jpeg?1552061256	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_conopsoides_3330744525_909049.jpeg	1	3330744525	909049	https://inaturalist-open-data.s3.amazonaws.com/photos/140642595/original.jpeg?1625325797	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_conopsoides_3333403798_304077.jpeg	1	3333403798	304077	https://inaturalist-open-data.s3.amazonaws.com/photos/145821809/original.jpeg?1627133769	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_subsessillis_2609107311_1097676.jpeg	1	2609107311	1097676	https://inaturalist-open-data.s3.amazonaws.com/photos/68063403/original.jpeg?1587574491	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_subsessillis_2609196229_491136.jpeg	1	2609196229	491136	https://inaturalist-open-data.s3.amazonaws.com/photos/68062919/original.jpeg?1587574334	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_subsessillis_2835366022_1431929.jpg	1	2835366022	1431929	https://observation.org/photos/26125202.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_vespiformis_3333322546_1215235.jpg	1	3333322546	1215235	https://inaturalist-open-data.s3.amazonaws.com/photos/143126861/original.jpg?1626175408	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_vespiformis_3333401597_1521948.jpeg	1	3333401597	1521948	https://inaturalist-open-data.s3.amazonaws.com/photos/145494133/original.jpeg?1627000497	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Ceriana_vespiformis_3333401597_1521952.jpeg	1	3333401597	1521952	https://inaturalist-open-data.s3.amazonaws.com/photos/145493835/original.jpeg?1627000406	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_eunotus_2611219673_186549.jpeg	1	2611219673	186549	https://inaturalist-open-data.s3.amazonaws.com/photos/68931667/original.jpeg?1587848050	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_eunotus_2611219673_186551.jpeg	1	2611219673	186551	https://inaturalist-open-data.s3.amazonaws.com/photos/68931434/original.jpeg?1587848018	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_eunotus_2626164711_1100707.jpeg	1	2626164711	1100707	https://inaturalist-open-data.s3.amazonaws.com/photos/65409259/original.jpeg?1585851496	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_femorata_2832455836_1121164.jpg	1	2832455836	1121164	https://observation.org/photos/6949130.jpg	http://creativecommons.org/publicdomain/zero/1.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_femorata_3302077207_1504712.jpeg	1	3302077207	1504712	https://inaturalist-open-data.s3.amazonaws.com/photos/135150025/original.jpeg?1623277142	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_femorata_3302077207_1504715.jpeg	1	3302077207	1504715	https://inaturalist-open-data.s3.amazonaws.com/photos/135149955/original.jpeg?1623277119	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_nemorum_1958027324_1317335.jpg	1	1958027324	1317335	https://observation.org/photos/3326478.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_nemorum_2834116864_517124.jpg	1	2834116864	517124	https://observation.org/photos/20673708.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_nemorum_2842282424_530110.jpg	1	2842282424	530110	https://observation.org/photos/21408929.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_piger_1955593422_706493.jpg	1	1955593422	706493	https://observation.org/photos/4898533.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_piger_2814146442_1420355.jpg	1	2814146442	1420355	https://inaturalist-open-data.s3.amazonaws.com/photos/49653880/original.jpg?1567046301	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_piger_2840211994_526214.jpg	1	2840211994	526214	https://observation.org/photos/155304.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_valgus_1976756943_1037787.jpg	1	1976756943	1037787	https://observation.org/photos/8851210.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_valgus_2816622392_1421811.jpg	1	2816622392	1421811	https://www.artsobservasjoner.no/MediaLibrary/2020/7/f68a2899-0464-4bc2-a136-86548e79f8d7_image.jpg	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Chalcosyrphus_valgus_2842197903_224813.jpg	1	2842197903	224813	https://observation.org/photos/20993648.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_albipila_1971024396_424099.jpg	1	1971024396	424099	https://observation.org/photos/13024914.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_albipila_2845325741_1143119.jpg	1	2845325741	1143119	https://observation.org/photos/25882193.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_albipila_3109317541_1191809.jpeg	1	3109317541	1191809	https://inaturalist-open-data.s3.amazonaws.com/photos/122064431/original.jpeg?1618949880	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_albitarsis_1959295280_102324.jpg	0	1959295280	102324	https://observation.org/photos/2627709.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_albitarsis_2834117684_517128.jpg	1	2834117684	517128	https://observation.org/photos/20683857.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_albitarsis_2841246729_527538.jpg	1	2841246729	527538	https://observation.org/photos/20395615.jpg	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_alpina_2818312303_204314.jpg	1	2818312303	204314	https://www.artsobservasjoner.no/MediaLibrary/2020/7/c1091d11-d9a7-4320-960b-bda9a115b9f2_image.jpg	http://creativecommons.org/licenses/by-nc-sa/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_alpina_2818312303_204315.jpg	0	2818312303	204315	https://www.artsobservasjoner.no/MediaLibrary/2020/7/8821a806-c09d-4936-b78b-71be1fae3323_image.jpg	http://creativecommons.org/licenses/by-nc-sa/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_alpina_2818312303_204316.jpg	1	2818312303	204316	https://www.artsobservasjoner.no/MediaLibrary/2020/7/20df286d-13f3-473e-88bc-4ef9ea312942_image.jpg	http://creativecommons.org/licenses/by-nc-sa/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_bergenstammi_1972456351_425232.jpg	1	1972456351	425232	https://observation.org/photos/12015065.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_bergenstammi_2844080626_1140138.jpg	1	2844080626	1140138	https://observation.org/photos/16672079.jpg	CC BY-ND 4.0	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_bergenstammi_3109072721_1191308.jpeg	1	3109072721	1191308	https://inaturalist-open-data.s3.amazonaws.com/photos/122708483/original.jpeg?1619272079	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_caerulescens_1963043969_1323673.jpg	1	1963043969	1323673	https://observation.org/photos/701174.jpg	http://creativecommons.org/licenses/by/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_caerulescens_1965960084_1327390.jpg	1	1965960084	1327390	https://observation.org/photos/17511374.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_caerulescens_2844791337_1447724.jpg	1	2844791337	1447724	https://observation.org/photos/22557597.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_canicularis_1976208723_1036710.jpg	1	1976208723	1036710	https://observation.org/photos/9344771.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_canicularis_2838088133_218714.jpg	1	2838088133	218714	https://observation.org/photos/23258628.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_canicularis_2840699547_1439321.jpg	1	2840699547	1439321	https://observation.org/photos/19206709.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_carbonaria_1969469995_115698.jpg	1	1969469995	115698	https://observation.org/photos/14352811.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_carbonaria_1969469995_115700.jpg	0	1969469995	115700	https://observation.org/photos/14352814.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_carbonaria_2844375323_228976.jpg	1	2844375323	228976	https://observation.org/photos/16443785.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_chloris_2832658125_817517.jpg	1	2832658125	817517	https://observation.org/photos/11161539.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_chloris_2832658125_817518.jpg	1	2832658125	817518	https://observation.org/photos/11161538.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_chrysocoma_1961702819_1322472.jpg	1	1961702819	1322472	https://observation.org/photos/1177179.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_chrysocoma_2611412047_1404645.jpg	1	2611412047	1404645	https://inaturalist-open-data.s3.amazonaws.com/photos/70075440/original.jpg?1588119320	http://creativecommons.org/licenses/by-sa/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_chrysocoma_2839057481_1132098.jpg	1	2839057481	1132098	https://observation.org/photos/26072920.jpg	http://creativecommons.org/licenses/by-nc/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_cynocephala_1955152616_401271.jpg	1	1955152616	401271	https://observation.org/photos/5268551.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
Diptera_Syrphidae_Cheilosia_cynocephala_1959356761_407952.jpg	1	1959356761	407952	https://observation.org/photos/2582937.jpg	http://creativecommons.org/licenses/by-nc-nd/4.0/	img_syrphidae_sample_2022_06_17
