filename	used_for_ai	id_box	label_id	label_name	x_center_rel	y_center_rel	width_rel	height_rel	img_width	img_height	folder
Araneae_Agelenidae_Eratigena_feminea_3109299451_2436813.jpg	1	1	0	Araneae	0.509765625	0.475859546452085	0.56640625	0.784930504754938	2048	1367	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Eratigena_fuesslini_2550099420_2146460.jpg	0								1200	931	
Araneae_Agelenidae_Eratigena_fuesslini_2550099420_2146461.jpg	0								1200	838	
Araneae_Agelenidae_Eratigena_picta_1974069775_1707731.jpg	1	1	0	Araneae	0.48875	0.445833333333333	0.965	0.888333333333333	800	600	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Eratigena_picta_1975115550_1707961.jpg	1	1	0	Araneae	0.499375	0.514166666666667	0.98125	0.945	800	600	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Eratigena_saeva_2984492610_2196578.jpeg	0								800	1200	
Araneae_Agelenidae_Eratigena_saeva_3384021029_2066158.jpg	1	1	0	Araneae	0.5146484375	0.490966796875	0.8212890625	0.84619140625	2048	2048	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Histopona_torpida_3079565012_2634136.jpg	1	1	0	Araneae	0.421875	0.509548611111111	0.5009765625	0.725694444444445	2048	1152	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Histopona_torpida_3079565012_2634137.jpg	1	1	0	Araneae	0.489013671875	0.561631944444445	0.47998046875	0.571180555555556	2048	1152	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Inermocoelotes_inermis_2573776948_1741916.jpeg	0								1200	800	
Araneae_Agelenidae_Inermocoelotes_inermis_3061825717_2628732.jpg	0								2048	1360	
Araneae_Agelenidae_Lycosoides_coarctata_1990636609_2524958.jpg	1	1	0	Araneae	0.447916666666667	0.488020833333333	0.876388888888889	0.859375	720	960	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Lycosoides_coarctata_3079795362_2635074.jpeg	1	1	0	Araneae	0.481119791666667	0.534423828125	0.326822916666667	0.19384765625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Maimuna_vestita_3031746637_2615691.jpg	1	1	0	Araneae	0.499057196731615	0.5283203125	0.937774984286612	0.9208984375	1591	2048	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Maimuna_vestita_3039458750_2213962.jpg	1	1	0	Araneae	0.522705078125	0.511067708333333	0.79248046875	0.966145833333333	2048	1536	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_dalmatica_2549983545_2146205.jpg	1	1	0	Araneae	0.48193359375	0.474283854166667	0.8056640625	0.931640625	2048	1536	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_domestica_2856494866_2384739.jpg	1	1	0	Araneae	0.4267578125	0.499674479166667	0.2490234375	0.227213541666667	2048	1536	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_domestica_2898268835_2190000.jpeg	1	1	0	Araneae	0.447094535993062	0.4228125	0.597571552471813	0.776875	1153	1600	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_femoralis_1986631611_1913199.jpg	1	1	0	Araneae	0.42525	0.497751124437781	0.5865	0.979010494752624	2000	1334	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_ferruginea_2873824762_2595482.jpeg	1	1	0	Araneae	0.263020833333333	0.48974609375	0.496527777777778	0.1826171875	1152	2048	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_ferruginea_2873824762_2595482.jpeg	1	2	0	Araneae	0.334635416666667	0.659423828125	0.580729166666667	0.33642578125	1152	2048	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_ferruginea_3333245906_2458987.jpg	0								2048	1366	
Araneae_Agelenidae_Tegenaria_hasperi_2597726051_2357615.jpeg	1	1	0	Araneae	0.515	0.482429718875502	0.792666666666667	0.934738955823293	1500	996	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_hasperi_3061823333_1815532.jpg	1	1	0	Araneae	0.766357421875	0.513911620294599	0.41748046875	0.857610474631751	2048	1222	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_hasperi_3061823333_1815532.jpg	1	2	0	Araneae	0.246337890625	0.531914893617021	0.43896484375	0.855973813420622	2048	1222	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_maelfaiti_2850960806_2383117.jpeg	1	1	0	Araneae	0.51123046875	0.50962962962963	0.9462890625	0.968888888888889	2048	1350	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_maelfaiti_2981043557_2602782.jpeg	1	1	0	Araneae	0.50341796875	0.478388278388278	0.6337890625	0.953846153846154	2048	1365	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_montiszasensis_3070686456_2430064.jpeg	1	1	0	Araneae	0.418882978723404	0.375744047619048	0.146276595744681	0.0887896825396826	1504	2016	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_pagana_2999079139_1998158.jpeg	1	1	0	Araneae	0.46630859375	0.565755208333333	0.388671875	0.385416666666667	2048	1536	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_pagana_2999147156_2405155.jpeg	1	1	0	Araneae	0.5009765625	0.529622395833333	0.51953125	0.483723958333333	2048	1536	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_parietina_2832639902_2579368.jpg	1	1	0	Araneae	0.498632010943913	0.497997329773031	0.986320109439125	0.987983978638184	731	749	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_parietina_2864780579_1982363.jpg	1	1	0	Araneae	0.4970703125	0.5458984375	0.487630208333333	0.3916015625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_silvestris_1954632892_2107006.jpg	1	1	0	Araneae	0.489375	0.481574539363484	0.63625	0.76214405360134	800	597	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Tegenaria_silvestris_2626361660_2159481.jpg	1	1	0	Araneae	0.498291015625	0.468814256339959	0.60595703125	0.760795065113091	2048	1459	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Textrix_denticulata_2838128817_2581716.jpg	1	1	0	Araneae	0.533942558746736	0.429	0.879895561357702	0.82	766	1000	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Textrix_denticulata_3385077114_2072561.jpg	1	1	0	Araneae	0.543701171875	0.415018315018315	0.89892578125	0.806593406593407	2048	1365	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Textrix_pinicola_2609097992_2562777.jpeg	1	1	0	Araneae	0.4912109375	0.475958414554906	0.541015625	0.742690058479532	2048	1539	img_araneae_sample_2021_10_28
Araneae_Agelenidae_Urocoras_longispina_3039241310_2212305.jpeg	0								896	672	
Araneae_Agelenidae_Urocoras_longispina_3039241310_2212306.jpg	0								783	799	
Araneae_Amaurobiidae_Amaurobius_erberi_2574138907_2557277.jpeg	1	1	0	Araneae	0.49875	0.427083333333333	0.9875	0.8425	800	1200	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_erberi_3039337635_2213061.jpeg	1	1	0	Araneae	0.471547125074096	0.553571428571429	0.886188500296384	0.5	1687	1176	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_fenestralis_1839206138_2293353.jpg	1	1	0	Araneae	0.517830045523521	0.559656218402427	0.669954476479514	0.405460060667341	1318	989	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_fenestralis_2399363360_2131793.jpg	1	1	0	Araneae	0.408	0.292811839323467	0.564	0.446088794926004	500	473	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_fenestralis_2399363360_2131793.jpg	1	2	0	Araneae	0.474	0.76215644820296	0.372	0.441860465116279	500	473	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_ferox_3008538716_2407525.jpg	0								750	1000	
Araneae_Amaurobiidae_Amaurobius_ferox_3337460049_2055630.jpeg	1	1	0	Araneae	0.388997395833333	0.524658203125	0.686848958333333	0.45068359375	1536	2048	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_jugorum_2626397709_1956735.jpeg	1	1	0	Araneae	0.51171875	0.403564453125	0.957465277777778	0.75341796875	1152	2048	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_jugorum_2626397709_1956736.jpeg	1	1	0	Araneae	0.50390625	0.5439453125	0.453993055555556	0.3671875	1152	2048	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_obustus_2963749792_2599927.jpg	1	1	0	Araneae	0.513020833333333	0.4384765625	0.760416666666667	0.8125	768	1024	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_similis_1971857767_2113198.jpg	1	1	0	Araneae	0.49375	0.49	0.98	0.946666666666667	800	600	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Amaurobius_similis_2898254552_2597348.jpeg	1	1	0	Araneae	0.479575163398693	0.510668563300142	0.766339869281046	0.779516358463727	612	703	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Callobius_claustrarius_2901787993_1786319.jpeg	1	1	0	Araneae	0.471923828125	0.423703703703704	0.22802734375	0.44	2048	1350	img_araneae_sample_2021_10_28
Araneae_Amaurobiidae_Callobius_claustrarius_2988557498_1792884.jpeg	1	1	0	Araneae	0.537109375	0.6025390625	0.1328125	0.1123046875	1536	2048	img_araneae_sample_2021_10_28
Araneae_Anyphaenidae_Anyphaena_accentuata_1953399354_2514202.jpg	1	1	0	Araneae	0.524745269286754	0.460625	0.810771470160116	0.83125	687	800	img_araneae_sample_2021_10_28
Araneae_Anyphaenidae_Anyphaena_accentuata_1967959468_2315381.jpg	0								419	600	
Araneae_Anyphaenidae_Anyphaena_alboirrorata_3018129744_2003555.jpg	0								1873	1249	
Araneae_Anyphaenidae_Anyphaena_alboirrorata_3018129744_2003556.jpg	1	1	0	Araneae	0.4814453125	0.457509157509158	0.6748046875	0.764102564102564	2048	1365	img_araneae_sample_2021_10_28
Araneae_Anyphaenidae_Anyphaena_numida_3044949757_2624583.jpeg	1	1	0	Araneae	0.541015625	0.5068359375	0.6875	0.679036458333333	2048	1536	img_araneae_sample_2021_10_28
Araneae_Anyphaenidae_Anyphaena_numida_3044949757_2624585.jpeg	1	1	0	Araneae	0.49072265625	0.55078125	0.7275390625	0.588541666666667	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_armida_1880604940_1691641.jpg	1	1	0	Araneae	0.523699421965318	0.514792899408284	0.233526011560694	0.276923076923077	865	845	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_armida_3384341716_2475238.jpeg	1	1	0	Araneae	0.666666666666667	0.53371462974112	0.598012646793135	0.892835641180012	1107	1661	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_carbonaria_2283326626_2330651.jpg	1	1	0	Araneae	0.501800720288115	0.5141065830721	0.470588235294118	0.58098223615465	833	957	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_carbonaria_3325880379_2046884.jpeg	1	1	0	Araneae	0.537353515625	0.434895833333333	0.46435546875	0.736979166666667	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_carbonarioides_2422870251_2337510.jpg	1	1	0	Araneae	0.511962890625	0.419270833333333	0.14501953125	0.220052083333333	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_carbonarioides_2619994499_1954678.jpg	1	1	0	Araneae	0.46484375	0.431966145833333	0.2724609375	0.291015625	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_ceropegia_2826370008_1765610.jpg	1	1	0	Araneae	0.641357421875	0.400607638888889	0.61865234375	0.690104166666667	2048	1152	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_ceropegia_3117797965_2236659.jpeg	1	1	0	Araneae	0.479600694444445	0.37255859375	0.480034722222222	0.2138671875	1152	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_packardi_2251836651_2326748.jpg	1	1	0	Araneae	0.5205078125	0.638671875	0.470703125	0.296875	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_packardi_3338115118_1855522.jpeg	1	1	0	Araneae	0.5390625	0.405128205128205	0.3115234375	0.249084249084249	2048	1365	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_talishia_3355171348_1858963.jpg	1	1	0	Araneae	0.461875	0.472169811320755	0.7975	0.919811320754717	1600	1060	img_araneae_sample_2021_10_28
Araneae_Araneidae_Aculepeira_talishia_3355220297_2673574.jpg	1	1	0	Araneae	0.420625	0.520416666666667	0.81625	0.704166666666667	800	1200	img_araneae_sample_2021_10_28
Araneae_Araneidae_Agalenatea_redii_2574209013_1743518.jpeg	1	1	0	Araneae	0.451171875	0.551648351648352	0.1630859375	0.263736263736264	2048	1365	img_araneae_sample_2021_10_28
Araneae_Araneidae_Agalenatea_redii_2999140313_1795883.jpeg	1	1	0	Araneae	0.50439453125	0.480143229166667	0.1181640625	0.181640625	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_alsine_3017969350_2206076.jpg	1	1	0	Araneae	0.482938388625592	0.486742424242424	0.725118483412322	0.892676767676768	1055	792	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_alsine_3031817865_2208943.jpeg	1	1	0	Araneae	0.511067708333333	0.49658203125	0.604166666666667	0.4306640625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_angulatus_2834520831_2376779.jpg	1	1	0	Araneae	0.495625	0.484981226533166	0.47875	0.847309136420526	800	799	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_angulatus_3383983149_2065896.jpeg	0								780	800	
Araneae_Araneidae_Araneus_annulipes_2864794628_1779932.jpeg	1	1	0	Araneae	0.5146484375	0.5849609375	0.1943359375	0.386067708333333	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_annulipes_3031710919_2005133.jpg	1	1	0	Araneae	0.48	0.440833333333333	0.32	0.718333333333333	800	600	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_bufo_2818700671_2372795.jpg	1	1	0	Araneae	0.560221354166667	0.56298828125	0.858723958333333	0.6162109375	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_bufo_2818700671_2372799.jpg	1	1	0	Araneae	0.505208333333333	0.58056640625	0.825520833333333	0.4765625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_circe_3032013830_2210139.jpeg	0								700	657	
Araneae_Araneidae_Araneus_circe_3330683311_2457296.jpg	1	1	0	Araneae	0.534843205574913	0.43241469816273	0.502439024390244	0.435695538057743	1435	1524	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_diadematoides_3384381488_1865145.jpeg	1	1	0	Araneae	0.746337890625	0.5380859375	0.29052734375	0.275390625	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_diadematoides_3384633527_2680721.jpg	1	1	0	Araneae	0.467910447761194	0.478280961182994	0.859701492537313	0.646025878003697	1340	1082	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_diadematus_2860080900_2182956.jpeg	1	1	0	Araneae	0.414859002169197	0.458740234375	0.675704989154013	0.25048828125	922	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_diadematus_3355019028_1858284.jpg	1	1	0	Araneae	0.535807291666667	0.493896484375	0.229166666666667	0.22314453125	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_grossus_3109292280_2232667.jpeg	1	1	0	Araneae	0.527099609375	0.511721611721612	0.34033203125	0.339194139194139	2048	1365	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_grossus_3314591552_2654965.jpeg	1	1	0	Araneae	0.542724609375	0.54	0.44287109375	0.501111111111111	2048	1800	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_ishisawai_3112370346_2437460.jpeg	1	1	0	Araneae	0.5166015625	0.53857421875	0.231119791666667	0.1826171875	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_ishisawai_3112370346_2437461.jpeg	1	1	0	Araneae	0.51171875	0.480712890625	0.221354166666667	0.19091796875	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_marmoreus_3058767637_2625595.jpeg	1	1	0	Araneae	0.593551797040169	0.51123046875	0.671247357293869	0.228515625	946	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_marmoreus_3385177146_2480262.jpeg	1	1	0	Araneae	0.547119140625	0.400607638888889	0.28564453125	0.5546875	2048	1152	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_nordmanni_2236202379_1916566.jpg	1	1	0	Araneae	0.526842105263158	0.486316989737742	0.798947368421053	0.854047890535918	950	877	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_nordmanni_2862304291_2387306.jpg	1	1	0	Araneae	0.515869140625	0.489385065885798	0.23193359375	0.571742313323573	2048	1366	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_pallidus_2573786178_1741956.jpeg	1	1	0	Araneae	0.381076388888889	0.48779296875	0.260416666666667	0.208984375	1152	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_pallidus_3384064271_2473691.jpeg	1	1	0	Araneae	0.64794921875	0.466471354166667	0.560546875	0.927734375	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_quadratus_2999216481_2405495.jpeg	1	1	0	Araneae	0.476318359375	0.525716145833333	0.30029296875	0.294921875	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_quadratus_3335417265_2258231.jpeg	1	1	0	Araneae	0.425455729166667	0.694580078125	0.836588541666667	0.59423828125	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_saevus_2883162533_1783728.jpg	0								2028	1352	
Araneae_Araneidae_Araneus_saevus_3109190406_2436448.jpg	1	1	0	Araneae	0.453857421875	0.550915750915751	0.25634765625	0.224175824175824	2048	1365	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_sturmi_1453411729_2485409.jpg	1	1	0	Araneae	0.384166666666667	0.491344873501997	0.596666666666667	0.921438082556591	1200	751	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_sturmi_1968445230_1705338.jpg	1	1	0	Araneae	0.503125	0.509136212624585	0.49375	0.636212624584718	800	602	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_triguttatus_2826371355_2171329.jpg	1	1	0	Araneae	0.485496736765772	0.467005076142132	0.414068165337201	0.674401740391588	1379	1379	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_triguttatus_3320842638_1841394.jpeg	1	1	0	Araneae	0.5732421875	0.4921875	0.275390625	0.2587890625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_ventricosus_1899757841_1897042.jpg	1	1	0	Araneae	0.475	0.475555555555556	0.32375	0.6	1600	900	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araneus_ventricosus_2883078369_1986191.jpeg	1	1	0	Araneae	0.498372395833333	0.475830078125	0.982421875	0.89892578125	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_alpica_3325470678_1842776.jpg	1	1	0	Araneae	0.504638671875	0.4814453125	0.45068359375	0.669921875	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_alpica_3384628506_2476851.jpeg	1	1	0	Araneae	0.501627604166667	0.610595703125	0.615234375	0.49853515625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_cucurbitina_3302190731_2446320.jpeg	1	1	0	Araneae	0.5087890625	0.58740234375	0.245442708333333	0.251953125	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_cucurbitina_3314380489_2043080.jpeg	1	1	0	Araneae	0.590576171875	0.548828125	0.18408203125	0.189453125	2048	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_displicata_1935587028_2307282.jpg	1	1	0	Araneae	0.493122420907841	0.486776859504132	0.367262723521321	0.48099173553719	727	605	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_displicata_2465188516_2346210.jpeg	1	1	0	Araneae	0.474826388888889	0.43505859375	0.295138888888889	0.1953125	1152	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_inconspicua_3031974928_1803855.jpg	1	1	0	Araneae	0.483154296875	0.477289377289377	0.51416015625	0.564835164835165	2048	1365	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_inconspicua_3031974928_1803857.jpg	1	1	0	Araneae	0.494873046875	0.491575091575092	0.47900390625	0.526007326007326	2048	1365	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_maderiana_1990609943_2320884.jpeg	1	1	0	Araneae	0.588134765625	0.510416666666667	0.44775390625	0.59375	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_maderiana_2574001260_2148871.jpeg	1	1	0	Araneae	0.48388671875	0.4912109375	0.26171875	0.336588541666667	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_opisthographa_2550035077_2554432.jpg	1	1	0	Araneae	0.513125	0.524166666666667	0.32875	0.318333333333333	800	600	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_opisthographa_3384627750_2273447.jpeg	1	1	0	Araneae	0.514294222751638	0.503466204506066	0.945205479452055	0.973425765453495	1679	1731	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_proxima_2864749345_2185516.jpg	1	1	0	Araneae	0.476923076923077	0.475581395348837	0.609230769230769	0.858139534883721	650	430	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_proxima_3079787672_2635017.jpeg	1	1	0	Araneae	0.588216145833333	0.42919921875	0.245442708333333	0.21875	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_yaginumai_2826166450_2170632.jpg	1	1	0	Araneae	0.404761904761905	0.513418079096045	0.608465608465609	0.944915254237288	945	708	img_araneae_sample_2021_10_28
Araneae_Araneidae_Araniella_yaginumai_3384662619_2069745.jpg	1	1	0	Araneae	0.4665	0.527857142857143	0.595	0.652857142857143	1000	700	img_araneae_sample_2021_10_28
Araneae_Araneidae_Argiope_bruennichi_1890722446_1896245.jpg	1	1	0	Araneae	0.4931640625	0.4501953125	0.4111328125	0.733723958333333	2048	1536	img_araneae_sample_2021_10_28
Araneae_Araneidae_Argiope_bruennichi_2850764009_1975560.jpeg	1	1	0	Araneae	0.542643229166667	0.24658203125	0.550130208333333	0.4931640625	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Argiope_lobata_2862316524_1980414.jpg	1	1	0	Araneae	0.45119305856833	0.4755859375	0.779464931308749	0.923828125	1383	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Argiope_lobata_3307186168_1838533.jpg	1	1	0	Araneae	0.564778645833333	0.416748046875	0.505859375	0.54833984375	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Argiope_trifasciata_2423030558_1728080.jpeg	1	1	0	Araneae	0.51193499238192	0.498574483250178	0.555611985779584	0.750534568781183	1969	1403	img_araneae_sample_2021_10_28
Araneae_Araneidae_Argiope_trifasciata_3090528454_2024967.jpeg	1	1	0	Araneae	0.451497395833333	0.605712890625	0.129557291666667	0.12841796875	1536	2048	img_araneae_sample_2021_10_28
Araneae_Araneidae_Cercidia_prominens_1975887756_1911371.jpg	1	1	0	Araneae	0.54875	0.4925	0.665	0.811666666666667	800	600	img_araneae_sample_2021_10_28
Araneae_Araneidae_Cercidia_prominens_2838920690_2174643.jpg	1	1	0	Araneae	0.46501014198783	0.550701186623517	0.672413793103448	0.877022653721683	986	927	img_araneae_sample_2021_10_28
